datetime,chain_detected
2025-04-02 15:46:36,1.0
2025-04-02 15:48:48,1.0
2025-04-02 15:50:12,1.0
2025-04-02 15:50:24,1.0
2025-04-02 15:51:28,1.0
2025-04-02 15:51:32,1.0
2025-04-02 15:51:36,1.0
2025-04-02 15:51:40,1.0
2025-04-02 15:51:44,1.0
2025-04-02 15:51:48,1.0
2025-04-02 15:51:52,1.0
2025-04-02 15:52:12,1.0
2025-04-02 15:52:16,1.0
2025-04-02 15:52:20,1.0
2025-04-02 15:52:24,1.0
2025-04-02 15:52:28,1.0
2025-04-02 15:52:32,1.0
2025-04-02 15:52:36,1.0
2025-04-02 15:52:40,1.0
2025-04-02 15:52:44,1.0
2025-04-02 15:52:48,1.0
2025-04-02 15:52:52,1.0
2025-04-02 15:52:56,1.0
2025-04-02 15:53:00,1.0
2025-04-02 15:53:04,1.0
2025-04-02 15:53:08,1.0
2025-04-02 15:53:12,1.0
2025-04-02 15:53:28,1.0
2025-04-02 15:53:32,1.0
2025-04-02 15:53:36,1.0
2025-04-02 15:53:44,1.0
2025-04-02 15:54:04,1.0
2025-04-02 15:54:20,1.0
2025-04-02 15:54:40,1.0
2025-04-02 15:54:56,1.0
2025-04-02 15:55:08,1.0
2025-04-02 15:55:12,1.0
2025-04-02 15:55:16,1.0
2025-04-02 15:55:20,1.0
2025-04-02 15:55:24,1.0
2025-04-02 15:55:28,1.0
2025-04-02 15:55:32,1.0
2025-04-02 15:55:36,1.0
2025-04-02 15:55:40,1.0
2025-04-02 15:55:44,1.0
2025-04-02 15:55:48,1.0
2025-04-02 15:55:52,1.0
2025-04-02 15:55:56,1.0
2025-04-02 15:56:04,1.0
2025-04-02 15:56:08,1.0
2025-04-02 15:56:12,1.0
2025-04-02 15:56:16,1.0
2025-04-02 15:56:44,1.0
2025-04-02 15:57:12,1.0
2025-04-02 15:57:20,1.0
2025-04-02 15:57:40,1.0
2025-04-02 15:57:44,1.0
2025-04-02 15:57:48,1.0
2025-04-02 15:57:56,1.0
2025-04-02 15:58:00,1.0
2025-04-02 15:58:04,1.0
2025-04-02 16:14:08,1.0
2025-04-02 16:14:12,1.0
2025-04-02 16:14:32,1.0
2025-04-02 16:14:36,1.0
2025-04-02 16:15:00,1.0
2025-04-02 16:15:04,1.0
2025-04-02 16:15:08,1.0
2025-04-02 16:15:36,1.0
2025-04-02 16:15:40,1.0
2025-04-02 16:15:44,1.0
2025-04-02 16:15:52,1.0
2025-04-02 16:16:00,1.0
2025-04-02 16:16:04,1.0
2025-04-02 16:16:08,1.0
2025-04-02 16:16:16,1.0
2025-04-02 16:16:20,1.0
2025-04-02 16:16:24,1.0
2025-04-02 16:16:28,1.0
2025-04-02 16:16:32,1.0
2025-04-02 16:16:36,1.0
2025-04-02 16:16:40,1.0
2025-04-02 16:16:44,1.0
2025-04-02 16:16:48,1.0
2025-04-02 16:16:52,1.0
2025-04-02 16:16:56,1.0
2025-04-02 16:17:00,1.0
2025-04-02 16:17:04,1.0
2025-04-02 16:17:08,1.0
2025-04-02 16:17:12,1.0
2025-04-02 16:17:16,1.0
2025-04-02 16:17:20,1.0
2025-04-02 16:17:24,1.0
2025-04-02 16:17:28,1.0
2025-04-02 16:17:32,1.0
2025-04-02 16:17:36,1.0
2025-04-02 16:17:40,1.0
2025-04-02 16:17:44,1.0
2025-04-02 16:17:48,1.0
2025-04-02 16:17:52,1.0
2025-04-02 16:17:56,1.0
2025-04-02 16:18:00,1.0
2025-04-02 16:18:04,1.0
2025-04-02 16:18:08,1.0
2025-04-02 16:18:12,1.0
2025-04-02 16:18:16,1.0
2025-04-02 16:18:20,1.0
2025-04-02 16:18:24,1.0
2025-04-02 16:18:28,1.0
2025-04-02 16:18:32,1.0
2025-04-02 16:18:36,1.0
2025-04-02 16:18:40,1.0
2025-04-02 16:18:44,1.0
2025-04-02 16:19:32,1.0
2025-04-02 16:19:36,1.0
2025-04-02 16:19:52,1.0
2025-04-02 16:19:56,1.0
2025-04-02 16:20:00,1.0
2025-04-02 16:20:04,1.0
2025-04-02 16:20:08,1.0
2025-04-02 16:22:20,1.0
2025-04-02 16:22:24,1.0
2025-04-02 16:22:28,1.0
2025-04-02 16:22:32,1.0
2025-04-02 16:23:12,1.0
2025-04-02 16:23:16,1.0
2025-04-02 16:23:20,1.0
2025-04-02 16:23:24,1.0
2025-04-02 16:23:28,1.0
2025-04-02 16:23:32,1.0
2025-04-02 16:23:36,1.0
